ID,Income,AppliedOnline,Residence,Yrs at Current Address,Yrs with Current Employer,Number of Cards,Creditcard Debt,Loans,Loan Amount,Name,Email,RFC,Birthday,Phone,Location,SalePrice,Location_property,MortgageDefault
101716,45217,NO,Owner Occupier,17,8,2,445,1,11455,CONSTANTINO GALVAN CUESY,yqIvzqBGxs@live.com,GACC921211S43,11/12/1992,6677302584,"Culiacán, Sin.",315000,120,NO
100693,48414,NO,Public Housing,9,0,2,232,0,9240,OSCAR FERNANDO LOCENA MOYADO,PbfmPaGSBN@gmt.com.mx,LOMO7907089G9,8/7/1979,9382035987,"Ciudad del Carmen, Camp.",250000,110,YES
101737,44306,YES,Owner Occupier,15,19,2,7995,1,13220,DIANA LUCIA PEQUEÑO AGAMA,IhhGajSzhM@gmail.com,PEAD681008AM2,8/10/1968,4923266750,"Zacatecas, Zac.",275000,130,YES
100409,43957,NO,Public Housing,18,13,2,286,1,7810,CRUZ ALEJANDRO COLLANTES OCADIZ,STvdfAgsKx@gmail.com,COOC7005094Y5,9/5/1970,3928163097,"Ocotlán, Jal.",350000,110,NO
100419,51219,YES,Private Renting,14,15,2,1292,1,7005,MARIA PILAR BALIÑO VIZAR,QQBhRUJFRb@company.com,BAVM0106125Q7,12/6/2001,7837216233,"Tuxpan, Ver.",165000,111,YES
100585,44010,YES,Private Renting,4,7,2,542,1,10180,ELIBERTO BORRALLAS CANTUA,GDVcNUsaAj@hotmail.com,BOCE750225TC5,25-02-1975,3112411990,"Tepic, Nay.",235000,100,NO
100706,46965,NO,Public Housing,21,0,1,83,1,4070,PEDRO MANUEL ELIZARRARAS BRAMASCO,xZXOgXuyYC@gmt.com.mx,ELBP840414FYA,14-04-1984,4491047892,"Aguascalientes, Ags.",498500,100,YES
100378,49075,NO,Owner Occupier,7,16,2,133,0,4900,CLAUDIA BERENICE REFUGIO PLATEROS,YTMZdhjoUt@live.com,REPC561013DT1,13-10-1956,8788058568,"Jiménez, Coah.",149900,101,YES
100388,48511,NO,Owner Occupier,21,25,1,793,0,9550,HEBER MAYORQUIN ZEPETA,lKwNWXNuhY@gmail.com,MAZH651211J55,11/12/1965,3125481105,"Colima, Col.",260000,120,NO
100720,44682,YES,Private Renting,12,9,1,1192,1,7320,EDGAR SANTIAGO CAMARENA ZENON,uBrEzsKwmt@gmail.com,CAZE7206097D2,9/6/1972,4433579470,"Morelia, Mich.",475000,110,YES
100342,43202,YES,Owner Occupier,17,7,1,1412,1,8925,VICTOR DE JESUS ESCARZAGA IBARES,MxUVsAWrdt@company.com,ESIV820203RI7,3/2/1982,4154646949,"San Miguel de Allende, Gto.",650000,101,NO
100739,43185,NO,Living with parents/guardian,0,8,1,20,0,9420,DAVID ROGELIO POMARES GUADALAJARA,FhCRiJQTOf@gmail.com,POGD9101211D7,21-01-1991,7354715971,"Cuautla, Mor.",305000,130,NO
100295,52725,YES,Private Renting,26,9,2,12,0,4415,ANDRES FERNANDO JARQUIN MANZANILLA,jdKbZfYwaU@gmail.com,JAMA771113QA9,13-11-1977,4444328549,"San Luis Potosí, S.L.P.",98000,100,NO
101580,44477,NO,Private Renting,19,15,1,351,0,8290,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,13-12-1959,4428593053,"Querétaro, Qro.",220000,130,NO
101325,52540,YES,Sheltered,0,15,2,397,0,8250,CESAR FERNANDO BAHENA TIZAPAN,tfWitnhezF@hotmail.com,BATC8811199Q6,19-11-1988,6128563104,"La Paz, B.C.S.",215000,120,YES
100310,43972,YES,Private Renting,0,13,1,340,1,7410,LUIS JESUS VQUEZ VILCHIS,fNUgYzkpew@company.com,VQVL850113J61,13-01-1985,6243867829,"San Jose del Cabo, B.C.S.",525000,100,YES
100570,55565,NO,Owner Occupier,23,0,2,2219,0,11885,JULIETA ELIZABETH QUIBRERA CANDANOSA,MbIucryYys@gmail.com,QUCJ650729MH4,29-07-1965,4439763472,"Morelia, Mich.",440000,110,YES
100682,44270,YES,Owner Occupier,3,22,2,962,1,7845,ALBA LILIA MAJATA TALIN,ZpoiniZnkK@gmail.com,MATA681225688,25-12-1968,8784803694,"Jiménez, Coah.",200000,111,NO
100586,44378,YES,Private Renting,9,18,2,306,0,7445,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,16-12-1975,6644763168,"Tijuana, B.C.",582000,120,YES
100399,44617,NO,Owner Occupier,4,10,2,154,1,925,CLAUDIA ANGELINA ZAVALA CEJA,GEGYnlvaXV@live.com,ZACC8902056L2,5/2/1989,5575690310,"Ciudad de México, D.F.",275000,100,YES
100523,44936,YES,Owner Occupier,1,22,1,4502,0,11015,RUBIELA NICASIO ANDREA,kDRAoquEZg@hotmail.com,NIAR670302AC5,2/3/1967,6244752390,"San Jose del Cabo, B.C.S.",360000,110,NO
100769,58529,YES,Sheltered,0,9,1,1108,0,11775,CARLOS OSWALDO OLGA CAMBRON,aNKrVSliRb@gmt.com.mx,OLCC9001311VA,31-01-1990,8668101987,"Monclova, Coah.",275000,100,NO
100367,43645,YES,Owner Occupier,5,13,2,502,0,4600,REINA MARGARITA ARRIERO QUINTO,HttsSkabqU@company.com,ARQR0202237411,23-02-2002,6628979964,"Hermosillo, Son.",875000,100,NO
100614,43622,YES,Owner Occupier,8,18,1,3828,1,5625,YADIRA CONCEPCION CERRATO TRONCOSO,lxRphBAwgR@gmail.com,CETY801215AR4,15-12-1980,4777451917,"León, Gto.",180000,100,YES
100503,44095,YES,Private Renting,13,4,1,368,0,8730,ELIZABETH GUADALUPE FIMBRES CAÑAMAR,qwiCaRPyLF@hotmail.com,FICE5912068L4,6/12/1959,9214435472,"Coatzacoalcos, Ver.",285000,100,NO
100664,50631,YES,Private Renting,26,21,2,2132,0,3110,NEYVI ROSADO CHAPELA,XeDMsVlYzj@company.com,ROCN9604037E3,3/4/1996,4439314734,"Morelia, Mich.",299500,100,NO
100666,59179,YES,Living with parents/guardian,29,5,1,5780,1,11885,TERESA DEL JESUS ELVIA MOYAO,WIcFOaZhrC@hotmail.com,ELMT5902041W9,4/2/1959,8449660716,"Saltillo, Coah.",220000,111,NO
101793,50552,YES,Owner Occupier,5,23,1,466,0,6880,ERIC RENE PARADA COCTECON,OwKapWTCqL@company.com,PACE970321JCA,21-03-1997,8348900944,"Ciudad Victoria, Tamps.",380000,110,YES
100707,46119,YES,Private Renting,1,6,1,104,0,11470,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,1/8/1999,7822849243,"Poza Rica,Ver.",145000,100,YES
101551,43707,YES,Owner Occupier,8,9,1,1131,0,9365,CLAUDIA CARMEN Y PECH CATACHE,StbVPePCpi@gmail.com,Y CC640127BE11,27-01-1964,6185068904,"Durango, Dgo.",125000,100,NO
101537,45081,NO,Owner Occupier,14,15,2,713,1,8430,CARLOS MISAEL ZANATTA DANIEL,PUYZZsYQDY@company.com,ZADC660514SR8,14-05-1966,6186857300,"Durango, Dgo.",140000,110,NO
100757,54451,YES,Private Renting,14,30,1,3312,1,9440,MARIA ESPERANZA ALMEJO VENAVIDES,fstWGVefQW@gmail.com,ALVM871129SY11,29-11-1987,7755792258,"Singuilucan, Hgo.",150000,100,NO
100526,52545,YES,Owner Occupier,25,14,1,1125,0,8060,ESTUARDO MONJARAZ BORJA,dumBTJPorh@live.com,MOBE791227NU7,27-12-1979,6447781329,"Ciudad Obregón, Son.",147000,100,YES
100396,44442,YES,Private Renting,12,16,1,578,0,7600,MOISES ANTONIO TABARDILLO HORCASITAS,ZHVtDlazXc@gmt.com.mx,TAHM800416V65,16-04-1980,3516100503,"Zamora, Mich.",300000,100,YES
100365,45115,YES,Private Renting,11,13,2,5189,1,16935,MARIA EUNICE MARIAUD OLIVOS,HITSozNaPm@company.com,MAOM920807DS6,7/8/1992,3147092552,"Manzanillo, Col.",164000,101,NO
100379,56087,YES,Private Renting,14,16,2,1386,1,9100,SHIRLEY DE ELIGIO CHIMALPOPOCA,XHckhcEMIx@hotmail.com,DECS9601015D7,1/1/1996,6675586363,"Culiacán, Sin.",273500,120,NO
100507,43633,YES,Public Housing,14,16,1,6100,0,7330,AURORA CAROLINA MATURANO FERREIRO,hxBpEAXNME@company.com,MAFA841105DM11,5/11/1984,4528856353,"Uruapan, Mich.",650000,110,NO
101664,50631,YES,Private Renting,26,21,2,2132,0,3110,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,20-05-1979,6679580775,"Culiacán, Sin.",299500,100,NO
100628,50199,YES,Private Renting,5,12,1,1230,0,10070,DELIA ESTHER MARTINON ARQUIETA,gIQSMDexQe@live.com,MAAD640705D97,5/7/1964,2449596482,"Atlixco, Pue.",199000,100,NO
100715,44150,YES,Owner Occupier,9,4,2,1038,1,9010,Wolfgang Amadeus Mozart,DuisMwpp3o@gmail.com,AMMW561026SNA,29-09-1957,4739502320,"Guanajuato, Gto.",280000,110,YES
100487,49409,YES,Owner Occupier,11,12,2,107,1,9745,BRENDA ARACELI GAZCA GAVIÑO,eCyLfpejpA@gmt.com.mx,GAGB720410P46,10/4/1972,4158597414,"San Miguel de Allende, Gto.",190000,130,NO
100354,57718,YES,Owner Occupier,25,16,2,1555,1,6285,GRISELDA PATRICIA JARILLO ROSETTE,ZcDmQNzNRP@gmt.com.mx,JARG540818L911,18-08-1954,8342225005,"Ciudad Victoria, Tamps.",155000,130,YES
